"iso3c","TimePeriod","GDP","indicatorID","indicator","iso2c","country","GeoAreaCode","region","sub_region"
"FCS",2012,1657928.2,"NY.GDP.MKTP.CD","GDP (current US$)","F1","Fragile and conflict affected situations",NA,NA,NA
"FCS",2011,1435372.5,"NY.GDP.MKTP.CD","GDP (current US$)","F1","Fragile and conflict affected situations",NA,NA,NA
"FCS",2010,1411595.5,"NY.GDP.MKTP.CD","GDP (current US$)","F1","Fragile and conflict affected situations",NA,NA,NA
"FCS",2009,1170163.7,"NY.GDP.MKTP.CD","GDP (current US$)","F1","Fragile and conflict affected situations",NA,NA,NA
"FCS",2008,1238825.1,"NY.GDP.MKTP.CD","GDP (current US$)","F1","Fragile and conflict affected situations",NA,NA,NA
"FCS",2007,959679,"NY.GDP.MKTP.CD","GDP (current US$)","F1","Fragile and conflict affected situations",NA,NA,NA
"FCS",2006,787853.3,"NY.GDP.MKTP.CD","GDP (current US$)","F1","Fragile and conflict affected situations",NA,NA,NA
"FCS",2005,632091.7,"NY.GDP.MKTP.CD","GDP (current US$)","F1","Fragile and conflict affected situations",NA,NA,NA
"FCS",2004,504429,"NY.GDP.MKTP.CD","GDP (current US$)","F1","Fragile and conflict affected situations",NA,NA,NA
"FCS",2003,404899.4,"NY.GDP.MKTP.CD","GDP (current US$)","F1","Fragile and conflict affected situations",NA,NA,NA
"FCS",2002,380162.4,"NY.GDP.MKTP.CD","GDP (current US$)","F1","Fragile and conflict affected situations",NA,NA,NA
"FCS",2001,396645.3,"NY.GDP.MKTP.CD","GDP (current US$)","F1","Fragile and conflict affected situations",NA,NA,NA
"FCS",2000,400831.3,"NY.GDP.MKTP.CD","GDP (current US$)","F1","Fragile and conflict affected situations",NA,NA,NA
"HPC",2017,758650.8,"NY.GDP.MKTP.CD","GDP (current US$)","XE","Heavily indebted poor countries (HIPC)",NA,NA,NA
"HPC",2016,683122.8,"NY.GDP.MKTP.CD","GDP (current US$)","XE","Heavily indebted poor countries (HIPC)",NA,NA,NA
"HPC",2015,666598.7,"NY.GDP.MKTP.CD","GDP (current US$)","XE","Heavily indebted poor countries (HIPC)",NA,NA,NA
"HPC",2014,679339.7,"NY.GDP.MKTP.CD","GDP (current US$)","XE","Heavily indebted poor countries (HIPC)",NA,NA,NA
"HPC",2013,642628.6,"NY.GDP.MKTP.CD","GDP (current US$)","XE","Heavily indebted poor countries (HIPC)",NA,NA,NA
"HPC",2012,576624,"NY.GDP.MKTP.CD","GDP (current US$)","XE","Heavily indebted poor countries (HIPC)",NA,NA,NA
"HPC",2011,536347.7,"NY.GDP.MKTP.CD","GDP (current US$)","XE","Heavily indebted poor countries (HIPC)",NA,NA,NA
"HPC",2010,479576.7,"NY.GDP.MKTP.CD","GDP (current US$)","XE","Heavily indebted poor countries (HIPC)",NA,NA,NA
"HPC",2009,434317.7,"NY.GDP.MKTP.CD","GDP (current US$)","XE","Heavily indebted poor countries (HIPC)",NA,NA,NA
"HPC",2008,432172.1,"NY.GDP.MKTP.CD","GDP (current US$)","XE","Heavily indebted poor countries (HIPC)",NA,NA,NA
"HPC",2007,358094.3,"NY.GDP.MKTP.CD","GDP (current US$)","XE","Heavily indebted poor countries (HIPC)",NA,NA,NA
"HPC",2006,298705.1,"NY.GDP.MKTP.CD","GDP (current US$)","XE","Heavily indebted poor countries (HIPC)",NA,NA,NA
"HPC",2005,251049.3,"NY.GDP.MKTP.CD","GDP (current US$)","XE","Heavily indebted poor countries (HIPC)",NA,NA,NA
"HPC",2004,220898.3,"NY.GDP.MKTP.CD","GDP (current US$)","XE","Heavily indebted poor countries (HIPC)",NA,NA,NA
"HPC",2003,191706,"NY.GDP.MKTP.CD","GDP (current US$)","XE","Heavily indebted poor countries (HIPC)",NA,NA,NA
"HPC",2002,168135.9,"NY.GDP.MKTP.CD","GDP (current US$)","XE","Heavily indebted poor countries (HIPC)",NA,NA,NA
"HPC",2001,156217,"NY.GDP.MKTP.CD","GDP (current US$)","XE","Heavily indebted poor countries (HIPC)",NA,NA,NA
"HPC",2000,163843.7,"NY.GDP.MKTP.CD","GDP (current US$)","XE","Heavily indebted poor countries (HIPC)",NA,NA,NA
"HIC",2017,51038416.5,"NY.GDP.MKTP.CD","GDP (current US$)","XD","High income",NA,NA,NA
"HIC",2016,48882853,"NY.GDP.MKTP.CD","GDP (current US$)","XD","High income",NA,NA,NA
"HIC",2015,47886779.4,"NY.GDP.MKTP.CD","GDP (current US$)","XD","High income",NA,NA,NA
"HIC",2014,50691442.1,"NY.GDP.MKTP.CD","GDP (current US$)","XD","High income",NA,NA,NA
"HIC",2013,49610386.3,"NY.GDP.MKTP.CD","GDP (current US$)","XD","High income",NA,NA,NA
"HIC",2012,49016640.6,"NY.GDP.MKTP.CD","GDP (current US$)","XD","High income",NA,NA,NA
"HIC",2011,48961748.2,"NY.GDP.MKTP.CD","GDP (current US$)","XD","High income",NA,NA,NA
"HIC",2010,45356652.4,"NY.GDP.MKTP.CD","GDP (current US$)","XD","High income",NA,NA,NA
"HIC",2009,43275597.9,"NY.GDP.MKTP.CD","GDP (current US$)","XD","High income",NA,NA,NA
"HIC",2008,46137530.4,"NY.GDP.MKTP.CD","GDP (current US$)","XD","High income",NA,NA,NA
"HIC",2007,43405504.7,"NY.GDP.MKTP.CD","GDP (current US$)","XD","High income",NA,NA,NA
"HIC",2006,39693343,"NY.GDP.MKTP.CD","GDP (current US$)","XD","High income",NA,NA,NA
"HIC",2005,37581225.8,"NY.GDP.MKTP.CD","GDP (current US$)","XD","High income",NA,NA,NA
"HIC",2004,35535818.8,"NY.GDP.MKTP.CD","GDP (current US$)","XD","High income",NA,NA,NA
"HIC",2003,31926202.7,"NY.GDP.MKTP.CD","GDP (current US$)","XD","High income",NA,NA,NA
"HIC",2002,28482010.3,"NY.GDP.MKTP.CD","GDP (current US$)","XD","High income",NA,NA,NA
"HIC",2001,27330271.4,"NY.GDP.MKTP.CD","GDP (current US$)","XD","High income",NA,NA,NA
"HIC",2000,27591522.2,"NY.GDP.MKTP.CD","GDP (current US$)","XD","High income",NA,NA,NA
"IBD",2017,28659529,"NY.GDP.MKTP.CD","GDP (current US$)","XF","IBRD only",NA,NA,NA
"IBD",2016,26021102.3,"NY.GDP.MKTP.CD","GDP (current US$)","XF","IBRD only",NA,NA,NA
"IBD",2015,25869756.3,"NY.GDP.MKTP.CD","GDP (current US$)","XF","IBRD only",NA,NA,NA
"IBD",2014,27404162.1,"NY.GDP.MKTP.CD","GDP (current US$)","XF","IBRD only",NA,NA,NA
"IBD",2013,26535667.9,"NY.GDP.MKTP.CD","GDP (current US$)","XF","IBRD only",NA,NA,NA
"IBD",2012,25107307,"NY.GDP.MKTP.CD","GDP (current US$)","XF","IBRD only",NA,NA,NA
"IBD",2011,23618312,"NY.GDP.MKTP.CD","GDP (current US$)","XF","IBRD only",NA,NA,NA
"IBD",2010,19989998.7,"NY.GDP.MKTP.CD","GDP (current US$)","XF","IBRD only",NA,NA,NA
"IBD",2009,16461194.2,"NY.GDP.MKTP.CD","GDP (current US$)","XF","IBRD only",NA,NA,NA
"IBD",2008,16963159.7,"NY.GDP.MKTP.CD","GDP (current US$)","XF","IBRD only",NA,NA,NA
"IBD",2007,14131099.2,"NY.GDP.MKTP.CD","GDP (current US$)","XF","IBRD only",NA,NA,NA
"IBD",2006,11368017.6,"NY.GDP.MKTP.CD","GDP (current US$)","XF","IBRD only",NA,NA,NA
"IBD",2005,9585373.2,"NY.GDP.MKTP.CD","GDP (current US$)","XF","IBRD only",NA,NA,NA
"IBD",2004,8014958,"NY.GDP.MKTP.CD","GDP (current US$)","XF","IBRD only",NA,NA,NA
"IBD",2003,6736086,"NY.GDP.MKTP.CD","GDP (current US$)","XF","IBRD only",NA,NA,NA
"IBD",2002,5983277.7,"NY.GDP.MKTP.CD","GDP (current US$)","XF","IBRD only",NA,NA,NA
"IBD",2001,5890245.3,"NY.GDP.MKTP.CD","GDP (current US$)","XF","IBRD only",NA,NA,NA
"IBD",2000,5804811.9,"NY.GDP.MKTP.CD","GDP (current US$)","XF","IBRD only",NA,NA,NA
"IBT",2017,30825035.8,"NY.GDP.MKTP.CD","GDP (current US$)","ZT","IDA & IBRD total",NA,NA,NA
"IBT",2016,28078952,"NY.GDP.MKTP.CD","GDP (current US$)","ZT","IDA & IBRD total",NA,NA,NA
"IBT",2015,27967507.3,"NY.GDP.MKTP.CD","GDP (current US$)","ZT","IDA & IBRD total",NA,NA,NA
"IBT",2014,29546145.6,"NY.GDP.MKTP.CD","GDP (current US$)","ZT","IDA & IBRD total",NA,NA,NA
"IBT",2013,28524874.4,"NY.GDP.MKTP.CD","GDP (current US$)","ZT","IDA & IBRD total",NA,NA,NA
"IBT",2012,26918573.3,"NY.GDP.MKTP.CD","GDP (current US$)","ZT","IDA & IBRD total",NA,NA,NA
"IBT",2011,25295058.8,"NY.GDP.MKTP.CD","GDP (current US$)","ZT","IDA & IBRD total",NA,NA,NA
"IBT",2010,21459875.2,"NY.GDP.MKTP.CD","GDP (current US$)","ZT","IDA & IBRD total",NA,NA,NA
"IBT",2009,17729786.1,"NY.GDP.MKTP.CD","GDP (current US$)","ZT","IDA & IBRD total",NA,NA,NA
"IBT",2008,18258884.1,"NY.GDP.MKTP.CD","GDP (current US$)","ZT","IDA & IBRD total",NA,NA,NA
"IBT",2007,15211076.3,"NY.GDP.MKTP.CD","GDP (current US$)","ZT","IDA & IBRD total",NA,NA,NA
"IBT",2006,12287533.7,"NY.GDP.MKTP.CD","GDP (current US$)","ZT","IDA & IBRD total",NA,NA,NA
"IBT",2005,10338209,"NY.GDP.MKTP.CD","GDP (current US$)","ZT","IDA & IBRD total",NA,NA,NA
"IBT",2004,8662561,"NY.GDP.MKTP.CD","GDP (current US$)","ZT","IDA & IBRD total",NA,NA,NA
"IBT",2003,7287618.8,"NY.GDP.MKTP.CD","GDP (current US$)","ZT","IDA & IBRD total",NA,NA,NA
"IBT",2002,6473457.7,"NY.GDP.MKTP.CD","GDP (current US$)","ZT","IDA & IBRD total",NA,NA,NA
"IBT",2001,6345563.7,"NY.GDP.MKTP.CD","GDP (current US$)","ZT","IDA & IBRD total",NA,NA,NA
"IBT",2000,6263973.3,"NY.GDP.MKTP.CD","GDP (current US$)","ZT","IDA & IBRD total",NA,NA,NA
"IDB",2017,941493.8,"NY.GDP.MKTP.CD","GDP (current US$)","XH","IDA blend",NA,NA,NA
"IDB",2016,948858.4,"NY.GDP.MKTP.CD","GDP (current US$)","XH","IDA blend",NA,NA,NA
"IDB",2015,1023473.6,"NY.GDP.MKTP.CD","GDP (current US$)","XH","IDA blend",NA,NA,NA
"IDB",2014,1076412.4,"NY.GDP.MKTP.CD","GDP (current US$)","XH","IDA blend",NA,NA,NA
"IDB",2013,990126.1,"NY.GDP.MKTP.CD","GDP (current US$)","XH","IDA blend",NA,NA,NA
"IDB",2012,910276.5,"NY.GDP.MKTP.CD","GDP (current US$)","XH","IDA blend",NA,NA,NA
"IDB",2011,827160.6,"NY.GDP.MKTP.CD","GDP (current US$)","XH","IDA blend",NA,NA,NA
"IDB",2010,714845.9,"NY.GDP.MKTP.CD","GDP (current US$)","XH","IDA blend",NA,NA,NA
"IDB",2009,606187.2,"NY.GDP.MKTP.CD","GDP (current US$)","XH","IDA blend",NA,NA,NA
"IDB",2008,647818.6,"NY.GDP.MKTP.CD","GDP (current US$)","XH","IDA blend",NA,NA,NA
"IDB",2007,545120,"NY.GDP.MKTP.CD","GDP (current US$)","XH","IDA blend",NA,NA,NA
"IDB",2006,471731.8,"NY.GDP.MKTP.CD","GDP (current US$)","XH","IDA blend",NA,NA,NA
"IDB",2005,365912.9,"NY.GDP.MKTP.CD","GDP (current US$)","XH","IDA blend",NA,NA,NA
"IDB",2004,305426.9,"NY.GDP.MKTP.CD","GDP (current US$)","XH","IDA blend",NA,NA,NA
"IDB",2003,250000.4,"NY.GDP.MKTP.CD","GDP (current US$)","XH","IDA blend",NA,NA,NA
"IDB",2002,222601.1,"NY.GDP.MKTP.CD","GDP (current US$)","XH","IDA blend",NA,NA,NA
"IDB",2001,201289.8,"NY.GDP.MKTP.CD","GDP (current US$)","XH","IDA blend",NA,NA,NA
"IDB",2000,200482,"NY.GDP.MKTP.CD","GDP (current US$)","XH","IDA blend",NA,NA,NA
"IDX",2017,1236190.7,"NY.GDP.MKTP.CD","GDP (current US$)","XI","IDA only",NA,NA,NA
"IDX",2016,1117829.6,"NY.GDP.MKTP.CD","GDP (current US$)","XI","IDA only",NA,NA,NA
"IDX",2015,1079093.8,"NY.GDP.MKTP.CD","GDP (current US$)","XI","IDA only",NA,NA,NA
"IDX",2014,1066012.6,"NY.GDP.MKTP.CD","GDP (current US$)","XI","IDA only",NA,NA,NA
"IDX",2013,996912,"NY.GDP.MKTP.CD","GDP (current US$)","XI","IDA only",NA,NA,NA
"IDX",2012,895089.8,"NY.GDP.MKTP.CD","GDP (current US$)","XI","IDA only",NA,NA,NA
"IDX",2011,844312.8,"NY.GDP.MKTP.CD","GDP (current US$)","XI","IDA only",NA,NA,NA
"IDX",2010,753586.7,"NY.GDP.MKTP.CD","GDP (current US$)","XI","IDA only",NA,NA,NA
"IDX",2009,664627,"NY.GDP.MKTP.CD","GDP (current US$)","XI","IDA only",NA,NA,NA
"IDX",2008,647163.5,"NY.GDP.MKTP.CD","GDP (current US$)","XI","IDA only",NA,NA,NA
"IDX",2007,533671.4,"NY.GDP.MKTP.CD","GDP (current US$)","XI","IDA only",NA,NA,NA
"IDX",2006,447280.9,"NY.GDP.MKTP.CD","GDP (current US$)","XI","IDA only",NA,NA,NA
"IDX",2005,386793.5,"NY.GDP.MKTP.CD","GDP (current US$)","XI","IDA only",NA,NA,NA
"IDX",2004,342586.9,"NY.GDP.MKTP.CD","GDP (current US$)","XI","IDA only",NA,NA,NA
"IDX",2003,302241.5,"NY.GDP.MKTP.CD","GDP (current US$)","XI","IDA only",NA,NA,NA
"IDX",2002,268199.8,"NY.GDP.MKTP.CD","GDP (current US$)","XI","IDA only",NA,NA,NA
"IDX",2001,254384.3,"NY.GDP.MKTP.CD","GDP (current US$)","XI","IDA only",NA,NA,NA
"IDX",2000,259344.2,"NY.GDP.MKTP.CD","GDP (current US$)","XI","IDA only",NA,NA,NA
"IDA",2017,2174516.1,"NY.GDP.MKTP.CD","GDP (current US$)","XG","IDA total",NA,NA,NA
"IDA",2016,2069019.5,"NY.GDP.MKTP.CD","GDP (current US$)","XG","IDA total",NA,NA,NA
"IDA",2015,2110547,"NY.GDP.MKTP.CD","GDP (current US$)","XG","IDA total",NA,NA,NA
"IDA",2014,2153380.7,"NY.GDP.MKTP.CD","GDP (current US$)","XG","IDA total",NA,NA,NA
"IDA",2013,1996507.2,"NY.GDP.MKTP.CD","GDP (current US$)","XG","IDA total",NA,NA,NA
"IDA",2012,1814914.5,"NY.GDP.MKTP.CD","GDP (current US$)","XG","IDA total",NA,NA,NA
"IDA",2011,1678932.2,"NY.GDP.MKTP.CD","GDP (current US$)","XG","IDA total",NA,NA,NA
"IDA",2010,1473978,"NY.GDP.MKTP.CD","GDP (current US$)","XG","IDA total",NA,NA,NA
"IDA",2009,1274553,"NY.GDP.MKTP.CD","GDP (current US$)","XG","IDA total",NA,NA,NA
"IDA",2008,1301354.4,"NY.GDP.MKTP.CD","GDP (current US$)","XG","IDA total",NA,NA,NA
"IDA",2007,1084699.6,"NY.GDP.MKTP.CD","GDP (current US$)","XG","IDA total",NA,NA,NA
"IDA",2006,924256.3,"NY.GDP.MKTP.CD","GDP (current US$)","XG","IDA total",NA,NA,NA
"IDA",2005,756415.3,"NY.GDP.MKTP.CD","GDP (current US$)","XG","IDA total",NA,NA,NA
"IDA",2004,650932.1,"NY.GDP.MKTP.CD","GDP (current US$)","XG","IDA total",NA,NA,NA
"IDA",2003,554434.2,"NY.GDP.MKTP.CD","GDP (current US$)","XG","IDA total",NA,NA,NA
"IDA",2002,492761.3,"NY.GDP.MKTP.CD","GDP (current US$)","XG","IDA total",NA,NA,NA
"IDA",2001,457255.1,"NY.GDP.MKTP.CD","GDP (current US$)","XG","IDA total",NA,NA,NA
"IDA",2000,461303.4,"NY.GDP.MKTP.CD","GDP (current US$)","XG","IDA total",NA,NA,NA
"LTE",2017,20376167.3,"NY.GDP.MKTP.CD","GDP (current US$)","V3","Late-demographic dividend",NA,NA,NA
"LTE",2016,18423954.3,"NY.GDP.MKTP.CD","GDP (current US$)","V3","Late-demographic dividend",NA,NA,NA
"LTE",2015,18424195.3,"NY.GDP.MKTP.CD","GDP (current US$)","V3","Late-demographic dividend",NA,NA,NA
"LTE",2014,19663547.8,"NY.GDP.MKTP.CD","GDP (current US$)","V3","Late-demographic dividend",NA,NA,NA
"LTE",2013,18983546.4,"NY.GDP.MKTP.CD","GDP (current US$)","V3","Late-demographic dividend",NA,NA,NA
"LTE",2012,17609916.9,"NY.GDP.MKTP.CD","GDP (current US$)","V3","Late-demographic dividend",NA,NA,NA
"LTE",2011,16463096.2,"NY.GDP.MKTP.CD","GDP (current US$)","V3","Late-demographic dividend",NA,NA,NA
"LTE",2010,13505549.8,"NY.GDP.MKTP.CD","GDP (current US$)","V3","Late-demographic dividend",NA,NA,NA
"LTE",2009,11260132.6,"NY.GDP.MKTP.CD","GDP (current US$)","V3","Late-demographic dividend",NA,NA,NA
"LTE",2008,11651064.5,"NY.GDP.MKTP.CD","GDP (current US$)","V3","Late-demographic dividend",NA,NA,NA
"LTE",2007,9371493.1,"NY.GDP.MKTP.CD","GDP (current US$)","V3","Late-demographic dividend",NA,NA,NA
"LTE",2006,7438038.5,"NY.GDP.MKTP.CD","GDP (current US$)","V3","Late-demographic dividend",NA,NA,NA
"LTE",2005,6163031.4,"NY.GDP.MKTP.CD","GDP (current US$)","V3","Late-demographic dividend",NA,NA,NA
"LTE",2004,5104714.4,"NY.GDP.MKTP.CD","GDP (current US$)","V3","Late-demographic dividend",NA,NA,NA
"LTE",2003,4245183.5,"NY.GDP.MKTP.CD","GDP (current US$)","V3","Late-demographic dividend",NA,NA,NA
"LTE",2002,3724851.8,"NY.GDP.MKTP.CD","GDP (current US$)","V3","Late-demographic dividend",NA,NA,NA
"LTE",2001,3516240.8,"NY.GDP.MKTP.CD","GDP (current US$)","V3","Late-demographic dividend",NA,NA,NA
"LTE",2000,3402271.2,"NY.GDP.MKTP.CD","GDP (current US$)","V3","Late-demographic dividend",NA,NA,NA
"LCN",2017,5987139.7,"NY.GDP.MKTP.CD","GDP (current US$)","ZJ","Latin America & Caribbean",NA,NA,NA
"LCN",2016,5392959.9,"NY.GDP.MKTP.CD","GDP (current US$)","ZJ","Latin America & Caribbean",NA,NA,NA
"LCN",2015,5521478.3,"NY.GDP.MKTP.CD","GDP (current US$)","ZJ","Latin America & Caribbean",NA,NA,NA
"LCN",2014,6417675.8,"NY.GDP.MKTP.CD","GDP (current US$)","ZJ","Latin America & Caribbean",NA,NA,NA
"LCN",2013,6295116.8,"NY.GDP.MKTP.CD","GDP (current US$)","ZJ","Latin America & Caribbean",NA,NA,NA
"LCN",2012,6143216.4,"NY.GDP.MKTP.CD","GDP (current US$)","ZJ","Latin America & Caribbean",NA,NA,NA
"LCN",2011,6080409.8,"NY.GDP.MKTP.CD","GDP (current US$)","ZJ","Latin America & Caribbean",NA,NA,NA
"LCN",2010,5347667.4,"NY.GDP.MKTP.CD","GDP (current US$)","ZJ","Latin America & Caribbean",NA,NA,NA
"LCN",2009,4313433.1,"NY.GDP.MKTP.CD","GDP (current US$)","ZJ","Latin America & Caribbean",NA,NA,NA
"LCN",2008,4589745.9,"NY.GDP.MKTP.CD","GDP (current US$)","ZJ","Latin America & Caribbean",NA,NA,NA
"LCN",2007,3949515,"NY.GDP.MKTP.CD","GDP (current US$)","ZJ","Latin America & Caribbean",NA,NA,NA
"LCN",2006,3352767.9,"NY.GDP.MKTP.CD","GDP (current US$)","ZJ","Latin America & Caribbean",NA,NA,NA
"LCN",2005,2859769,"NY.GDP.MKTP.CD","GDP (current US$)","ZJ","Latin America & Caribbean",NA,NA,NA
"LCN",2004,2365337.9,"NY.GDP.MKTP.CD","GDP (current US$)","ZJ","Latin America & Caribbean",NA,NA,NA
"LCN",2003,2052388.4,"NY.GDP.MKTP.CD","GDP (current US$)","ZJ","Latin America & Caribbean",NA,NA,NA
"LCN",2002,2008886.4,"NY.GDP.MKTP.CD","GDP (current US$)","ZJ","Latin America & Caribbean",NA,NA,NA
"LCN",2001,2238818.3,"NY.GDP.MKTP.CD","GDP (current US$)","ZJ","Latin America & Caribbean",NA,NA,NA
"LCN",2000,2288265.4,"NY.GDP.MKTP.CD","GDP (current US$)","ZJ","Latin America & Caribbean",NA,NA,NA
"LAC",2017,5419597.3,"NY.GDP.MKTP.CD","GDP (current US$)","XJ","Latin America & Caribbean (excluding high income)",NA,NA,NA
"LAC",2016,4860948.7,"NY.GDP.MKTP.CD","GDP (current US$)","XJ","Latin America & Caribbean (excluding high income)",NA,NA,NA
"LAC",2015,4999736.5,"NY.GDP.MKTP.CD","GDP (current US$)","XJ","Latin America & Caribbean (excluding high income)",NA,NA,NA
"LAC",2014,5883875.9,"NY.GDP.MKTP.CD","GDP (current US$)","XJ","Latin America & Caribbean (excluding high income)",NA,NA,NA
"LAC",2013,5748603.5,"NY.GDP.MKTP.CD","GDP (current US$)","XJ","Latin America & Caribbean (excluding high income)",NA,NA,NA
"LAC",2012,5621674.7,"NY.GDP.MKTP.CD","GDP (current US$)","XJ","Latin America & Caribbean (excluding high income)",NA,NA,NA
"LAC",2011,5585033.6,"NY.GDP.MKTP.CD","GDP (current US$)","XJ","Latin America & Caribbean (excluding high income)",NA,NA,NA
"LAC",2010,4904594.2,"NY.GDP.MKTP.CD","GDP (current US$)","XJ","Latin America & Caribbean (excluding high income)",NA,NA,NA
"LAC",2009,3933610.7,"NY.GDP.MKTP.CD","GDP (current US$)","XJ","Latin America & Caribbean (excluding high income)",NA,NA,NA
"LAC",2008,4197867.4,"NY.GDP.MKTP.CD","GDP (current US$)","XJ","Latin America & Caribbean (excluding high income)",NA,NA,NA
"LAC",2007,3585498.7,"NY.GDP.MKTP.CD","GDP (current US$)","XJ","Latin America & Caribbean (excluding high income)",NA,NA,NA
"LAC",2006,3022671.6,"NY.GDP.MKTP.CD","GDP (current US$)","XJ","Latin America & Caribbean (excluding high income)",NA,NA,NA
"LAC",2005,2574876.2,"NY.GDP.MKTP.CD","GDP (current US$)","XJ","Latin America & Caribbean (excluding high income)",NA,NA,NA
"LAC",2004,2118651.7,"NY.GDP.MKTP.CD","GDP (current US$)","XJ","Latin America & Caribbean (excluding high income)",NA,NA,NA
"LAC",2003,1841473.8,"NY.GDP.MKTP.CD","GDP (current US$)","XJ","Latin America & Caribbean (excluding high income)",NA,NA,NA
"LAC",2002,1809034.9,"NY.GDP.MKTP.CD","GDP (current US$)","XJ","Latin America & Caribbean (excluding high income)",NA,NA,NA
"LAC",2001,2033378.1,"NY.GDP.MKTP.CD","GDP (current US$)","XJ","Latin America & Caribbean (excluding high income)",NA,NA,NA
"LAC",2000,2082504.9,"NY.GDP.MKTP.CD","GDP (current US$)","XJ","Latin America & Caribbean (excluding high income)",NA,NA,NA
"TLA",2017,5746970.6,"NY.GDP.MKTP.CD","GDP (current US$)","T2","Latin America & the Caribbean (IDA & IBRD countries)",NA,NA,NA
"TLA",2016,5158003.1,"NY.GDP.MKTP.CD","GDP (current US$)","T2","Latin America & the Caribbean (IDA & IBRD countries)",NA,NA,NA
"TLA",2015,5293088.8,"NY.GDP.MKTP.CD","GDP (current US$)","T2","Latin America & the Caribbean (IDA & IBRD countries)",NA,NA,NA
"TLA",2014,6200701.2,"NY.GDP.MKTP.CD","GDP (current US$)","T2","Latin America & the Caribbean (IDA & IBRD countries)",NA,NA,NA
"TLA",2013,6082260.7,"NY.GDP.MKTP.CD","GDP (current US$)","T2","Latin America & the Caribbean (IDA & IBRD countries)",NA,NA,NA
"TLA",2012,5935113.7,"NY.GDP.MKTP.CD","GDP (current US$)","T2","Latin America & the Caribbean (IDA & IBRD countries)",NA,NA,NA
"TLA",2011,5878332.6,"NY.GDP.MKTP.CD","GDP (current US$)","T2","Latin America & the Caribbean (IDA & IBRD countries)",NA,NA,NA
"TLA",2010,5152595.4,"NY.GDP.MKTP.CD","GDP (current US$)","T2","Latin America & the Caribbean (IDA & IBRD countries)",NA,NA,NA
"TLA",2009,4123861.3,"NY.GDP.MKTP.CD","GDP (current US$)","T2","Latin America & the Caribbean (IDA & IBRD countries)",NA,NA,NA
"TLA",2008,4402255.1,"NY.GDP.MKTP.CD","GDP (current US$)","T2","Latin America & the Caribbean (IDA & IBRD countries)",NA,NA,NA
"TLA",2007,3768884.3,"NY.GDP.MKTP.CD","GDP (current US$)","T2","Latin America & the Caribbean (IDA & IBRD countries)",NA,NA,NA
"TLA",2006,3182621.5,"NY.GDP.MKTP.CD","GDP (current US$)","T2","Latin America & the Caribbean (IDA & IBRD countries)",NA,NA,NA
"TLA",2005,2706516.6,"NY.GDP.MKTP.CD","GDP (current US$)","T2","Latin America & the Caribbean (IDA & IBRD countries)",NA,NA,NA
"TLA",2004,2223087.9,"NY.GDP.MKTP.CD","GDP (current US$)","T2","Latin America & the Caribbean (IDA & IBRD countries)",NA,NA,NA
"TLA",2003,1919603.1,"NY.GDP.MKTP.CD","GDP (current US$)","T2","Latin America & the Caribbean (IDA & IBRD countries)",NA,NA,NA
"TLA",2002,1882102.2,"NY.GDP.MKTP.CD","GDP (current US$)","T2","Latin America & the Caribbean (IDA & IBRD countries)",NA,NA,NA
"TLA",2001,2116177.5,"NY.GDP.MKTP.CD","GDP (current US$)","T2","Latin America & the Caribbean (IDA & IBRD countries)",NA,NA,NA
"TLA",2000,2174345.8,"NY.GDP.MKTP.CD","GDP (current US$)","T2","Latin America & the Caribbean (IDA & IBRD countries)",NA,NA,NA
"LDC",2017,1094870.1,"NY.GDP.MKTP.CD","GDP (current US$)","XL","Least developed countries: UN classification",NA,NA,NA
"LDC",2016,975618.6,"NY.GDP.MKTP.CD","GDP (current US$)","XL","Least developed countries: UN classification",NA,NA,NA
"LDC",2015,964650.1,"NY.GDP.MKTP.CD","GDP (current US$)","XL","Least developed countries: UN classification",NA,NA,NA
"LDC",2014,975049.1,"NY.GDP.MKTP.CD","GDP (current US$)","XL","Least developed countries: UN classification",NA,NA,NA
"LDC",2013,900518.7,"NY.GDP.MKTP.CD","GDP (current US$)","XL","Least developed countries: UN classification",NA,NA,NA
"LDC",2012,826882.6,"NY.GDP.MKTP.CD","GDP (current US$)","XL","Least developed countries: UN classification",NA,NA,NA
"LDC",2011,770931.8,"NY.GDP.MKTP.CD","GDP (current US$)","XL","Least developed countries: UN classification",NA,NA,NA
"LDC",2010,673825.2,"NY.GDP.MKTP.CD","GDP (current US$)","XL","Least developed countries: UN classification",NA,NA,NA
"LDC",2009,588382.1,"NY.GDP.MKTP.CD","GDP (current US$)","XL","Least developed countries: UN classification",NA,NA,NA
"LDC",2008,588096,"NY.GDP.MKTP.CD","GDP (current US$)","XL","Least developed countries: UN classification",NA,NA,NA
"LDC",2007,474746.5,"NY.GDP.MKTP.CD","GDP (current US$)","XL","Least developed countries: UN classification",NA,NA,NA
"LDC",2006,395087.4,"NY.GDP.MKTP.CD","GDP (current US$)","XL","Least developed countries: UN classification",NA,NA,NA
"LDC",2005,338072.2,"NY.GDP.MKTP.CD","GDP (current US$)","XL","Least developed countries: UN classification",NA,NA,NA
